ID,NAME,LON,LAT
630120,CAMPANULA SERRATA,19.12138889000,48.95416667000
630121,CAMPANULA SERRATA,19.09777778000,48.94055556000
630122,CAMPANULA SERRATA,19.15694444000,48.94861111000
630123,CAMPANULA SERRATA,19.15277778000,48.94444444000
630124,CAMPANULA SERRATA,19.18611111000,48.97194444000
630125,CAMPANULA SERRATA,19.14611111000,48.93416667000
630126,CAMPANULA SERRATA,19.11111111000,48.93333333000
630127,CAMPANULA SERRATA,19.11166667000,48.93333333000
630128,CAMPANULA SERRATA,19.11194444000,48.93333333000
630129,CAMPANULA SERRATA,19.23055556000,48.88722222000
630131,CAMPANULA SERRATA,19.20805556000,49.00472222000
630134,CAMPANULA SERRATA,19.20277778000,49.00555556000
630159,CAMPANULA SERRATA,19.22777778000,49.02944444000
630160,CAMPANULA SERRATA,19.19777778000,48.99305556000
630161,CAMPANULA SERRATA,19.21027778000,49.00472222000
630162,CAMPANULA SERRATA,19.02361111000,48.88277778000
630163,CAMPANULA SERRATA,19.02444444000,48.88305556000
630164,CAMPANULA SERRATA,19.20750000000,49.04000000000
630165,CAMPANULA SERRATA,19.22250000000,49.02805556000
630166,CAMPANULA SERRATA,19.22638889000,49.03333333000
630167,CAMPANULA SERRATA,19.22861111000,49.02472222000
630168,CAMPANULA SERRATA,19.23333333000,49.03333333000
630169,CAMPANULA SERRATA,19.21194444000,49.00361111000
630172,CAMPANULA SERRATA,19.02222222000,48.88472222000
630173,CAMPANULA SERRATA,19.02277778000,48.88416667000
630174,CAMPANULA SERRATA,19.02222222000,48.88555556000
630175,CAMPANULA SERRATA,19.02305556000,48.88500000000
630179,CAMPANULA SERRATA,19.14500000000,48.93444444000
630180,CAMPANULA SERRATA,19.17222222000,48.95694444000
630183,CAMPANULA SERRATA,19.08750000000,48.90888889000
630184,CAMPANULA SERRATA,19.08333333000,48.88611111000
630188,CAMPANULA SERRATA,19.20972222000,49.03888889000
630189,CAMPANULA SERRATA,19.10166667000,48.92416667000
630190,CAMPANULA SERRATA,19.19305556000,48.98111111000
630191,CAMPANULA SERRATA,19.19027778000,48.98166667000
630192,CAMPANULA SERRATA,19.16666667000,48.98694444000
630193,CAMPANULA SERRATA,19.04777778000,48.88333333000
630194,CAMPANULA SERRATA,19.02972222000,48.87805556000
630195,CAMPANULA SERRATA,19.02500000000,48.87805556000
630196,CAMPANULA SERRATA,19.02472222000,48.87750000000
630197,CAMPANULA SERRATA,19.18750000000,48.96833333000
630198,CAMPANULA SERRATA,19.18333333000,48.96250000000
630199,CAMPANULA SERRATA,19.10833333000,48.92638889000
630200,CAMPANULA SERRATA,19.08666667000,48.87916667000
630201,CAMPANULA SERRATA,19.08611111000,48.89333333000
630202,CAMPANULA SERRATA,19.08611111000,48.88194444000
630203,CAMPANULA SERRATA,19.08333333000,48.87500000000
630204,CAMPANULA SERRATA,19.10833333000,48.92833333000
630205,CAMPANULA SERRATA,19.22222222000,48.88833333000
630206,CAMPANULA SERRATA,19.21694444000,48.87305556000
630207,CAMPANULA SERRATA,19.05555556000,48.86027778000
630208,CAMPANULA SERRATA,19.05583333000,48.86166667000
630209,CAMPANULA SERRATA,19.05611111000,48.86194444000
630210,CAMPANULA SERRATA,19.05416667000,48.86111111000
630211,CAMPANULA SERRATA,19.09583333000,48.86500000000
630212,CAMPANULA SERRATA,19.21805556000,48.89027778000
630213,CAMPANULA SERRATA,19.18055556000,48.95861111000
